#Sender	Recipient	time
143	80	1284826310
129	129	1284826313
138	47	1284826357
139	57	1284826367
140	122	1284826370
144	38	1284826623
138	47	1284828584
139	57	1284828591
140	122	1284828603
148	84	1284828632
145	68	1284828658
134	1	1284828690
138	47	1284829643
139	57	1284829652
139	57	1284830357
138	47	1284830362
143	80	1284831014
144	38	1284831265
143	80	1284833061
144	38	1284833281
129	129	1284833295
138	47	1284833658
139	57	1284833668
143	80	1284833714
134	1	1284835623
129	129	1284835655
143	80	1284835681
138	47	1284835763
139	57	1284835772
140	122	1284836280
143	80	1284836762
141	104	1284837853
144	38	1284837859
140	122	1284837870
134	1	1284838073
143	80	1284839172
150	36	1284839696
129	129	1284840086
144	38	1284840127
140	122	1284840139
141	104	1284840181
143	80	1284840521
145	68	1284840531
148	84	1284840561
143	80	1284842072
140	122	1284842083
145	68	1284842155
148	84	1284842164
140	122	1284843769
145	68	1284843878
148	84	1284843887
138	47	1284843889
139	57	1284843897
143	80	1284844172
150	36	1284844333
134	1	1284845768
141	104	1284845814
144	38	1284845821
150	36	1284845911
150	36	1284846711
143	80	1284848190
134	1	1284848299
145	68	1284848849
148	84	1284848855
144	38	1284850190
138	47	1284850256
139	57	1284850263
134	1	1284850953
144	38	1284852449
143	80	1284854448
141	104	1284854486
129	129	1284858251
138	47	1284858294
139	57	1284858303
138	47	1284859536
129	129	1284862662
144	38	1284862676
144	38	1284866931
134	1	1284867071
141	104	1284867134
143	80	1284871279
134	1	1284871309
141	104	1284871810
138	47	1284873133
139	57	1284873138
13	53	1284875008
138	47	1284875852
141	104	1284876140
148	84	1284879679
140	122	1284879754
150	36	1284881526
148	84	1284881806
145	68	1284882965
148	84	1284882967
13	3	1284886523
13	35	1284886523
150	36	1284887737
144	38	1284888453
5	1	1284906142
5	15	1284906151
5	27	1284906214
5	11	1284906260
5	117	1284906260
5	1	1284906261
6	4	1284960888
6	2	1284960957
6	1	1284960965
20	28	1284961608
20	18	1284961759
20	8	1284961759
20	13	1284961759
20	52	1284961759
20	53	1284961759
53	20	1284961759
20	3	1284961871
13	20	1284961916
31	80	1284964262
52	20	1284964398
83	63	1284964885
13	20	1284964938
31	25	1284965118
23	29	1284965326
35	53	1284966001
93	40	1284966595
70	53	1284966618
3	66	1284967130
3	67	1284967130
3	8	1284967130
3	13	1284967130
3	4	1284967130
3	35	1284967130
3	68	1284967130
3	69	1284967130
3	85	1284967130
3	17	1284967130
35	3	1284967200
59	2	1284967372
73	15	1284967399
73	12	1284967426
59	58	1284967435
96	83	1284967455
113	62	1284967818
3	66	1284967928
3	77	1284967928
3	53	1284967928
53	3	1284967928
94	48	1284968071
94	56	1284968071
94	76	1284968071
94	88	1284968071
94	69	1284968071
94	86	1284968071
94	68	1284968071
94	85	1284968071
94	47	1284968071
94	123	1284968071
35	13	1284968093
94	65	1284968156
94	14	1284968156
13	3	1284968283
35	53	1284968314
18	20	1284968371
17	3	1284968728
71	1	1284968750
71	73	1284968776
18	80	1284968942
18	31	1284968942
18	67	1284968942
18	66	1284968942
41	4	1284968945
123	94	1284969102
32	24	1284969276
50	49	1284969465
56	94	1284969641
56	54	1284969666
117	13	1284969865
117	40	1284969865
117	4	1284969865
56	54	1284969941
31	18	1284970063
48	4	1284970122
4	3	1284970168
67	66	1284970453
63	83	1284970637
17	56	1284970642
17	15	1284970642
17	54	1284970642
15	17	1284970679
76	94	1284970770
66	77	1284970967
80	115	1284971104
49	50	1284971106
80	18	1284971249
76	50	1284971328
86	19	1284971471
56	17	1284971533
66	27	1284971581
86	94	1284971601
66	18	1284971639
66	50	1284971665
13	4	1284971676
66	9	1284971761
66	3	1284971883
66	3	1284972034
69	57	1284972047
66	3	1284972090
66	45	1284972132
68	53	1284972321
4	13	1284972465
54	56	1284972547
54	56	1284972567
54	15	1284972589
54	17	1284972595
56	54	1284972607
68	3	1284972665
2	59	1284972704
2	117	1284972704
2	40	1284972704
2	58	1284972704
4	3	1284972767
4	68	1284972767
4	40	1284972767
4	76	1284972767
4	70	1284972767
4	1	1284972767
4	8	1284972767
4	69	1284972767
4	13	1284972767
4	48	1284972767
4	75	1284972767
1	4	1284972797
59	2	1284972809
70	53	1284972810
53	70	1284972810
70	4	1284972812
70	50	1284972909
48	4	1284972938
68	4	1284972967
68	94	1284973011
86	50	1284973015
86	69	1284973015
86	8	1284973015
86	81	1284973015
86	3	1284973015
86	19	1284973914
19	93	1284973985
58	2	1284974015
93	19	1284974056
75	50	1284974094
58	29	1284974115
86	69	1284974155
117	2	1284974296
58	35	1284974605
71	5	1284974626
56	54	1284974680
58	2	1284974720
58	59	1284974720
58	117	1284974720
59	58	1284974807
83	77	1284974893
54	56	1284975024
117	58	1284975120
71	73	1284975292
76	4	1284975305
104	56	1284975341
56	104	1284975359
56	68	1284975388
68	56	1284975431
35	58	1284975823
50	49	1284976815
3	50	1284976853
3	4	1284976853
3	41	1284976853
3	8	1284976853
3	4	1284976910
50	3	1284977247
3	50	1284977260
76	50	1284977408
86	19	1284977483
67	80	1284977534
67	31	1284977534
67	18	1284977534
67	66	1284977534
86	4	1284977581
86	75	1284977581
67	9	1284977631
67	9	1284977651
67	66	1284977651
38	23	1284977657
38	27	1284977657
67	18	1284977768
67	3	1284977787
66	31	1284977893
66	31	1284977931
86	50	1284978109
15	54	1284978145
76	4	1284978197
13	4	1284978446
75	50	1284978536
75	82	1284978536
75	4	1284978610
50	93	1284978651
50	101	1284978651
50	124	1284978651
50	27	1284978651
101	50	1284978676
86	4	1284978918
71	73	1284978921
71	117	1284978921
71	15	1284978921
71	5	1284978921
27	50	1284979126
76	50	1284979126
71	73	1284979134
50	76	1284979262
76	50	1284979292
73	9	1284979428
73	14	1284979428
73	65	1284979428
73	117	1284979428
50	75	1284979466
50	82	1284979466
45	80	1284979476
45	66	1284979476
9	66	1284979491
9	67	1284979491
49	50	1284979517
65	94	1284979534
45	3	1284979538
65	73	1284979551
9	73	1284979581
93	50	1284979670
3	45	1284979950
50	76	1284980114
3	40	1284980353
3	4	1284980353
3	50	1284980353
3	53	1284980353
3	18	1284980353
3	136	1284980353
3	85	1284980353
3	68	1284980353
3	69	1284980353
3	8	1284980353
3	13	1284980353
3	51	1284980353
3	52	1284980353
3	35	1284980353
3	128	1284980353
3	20	1284980353
18	3	1284980436
76	50	1284980713
68	85	1284980828
13	35	1284980843
13	3	1284980916
35	106	1284981090
14	13	1284981096
4	3	1284981314
68	3	1284981339
31	66	1284981401
31	66	1284981427
31	67	1284981581
86	19	1284981610
75	50	1284981650
13	14	1284981842
128	3	1284981858
16	57	1284982005
86	53	1284982025
53	86	1284982025
86	50	1284982072
31	14	1284982183
124	50	1284982187
14	31	1284982259
14	31	1284982276
4	82	1284982301
82	75	1284982373
14	31	1284982386
57	16	1284982386
82	4	1284982400
2	58	1284982666
16	57	1284982783
31	14	1284982855
31	14	1284982864
20	3	1284982934
2	59	1284982968
2	117	1284982968
2	40	1284982968
2	58	1284982968
38	1	1284982996
4	13	1284983008
4	3	1284983018
58	2	1284983040
13	4	1284983078
59	2	1284983259
50	86	1284983378
86	50	1284983459
115	80	1284983562
115	66	1284983681
118	23	1284983820
13	4	1284983867
4	13	1284983910
85	3	1284984086
4	86	1284984432
86	4	1284984432
31	14	1284984844
20	13	1284984933
35	3	1284984961
24	3	1284985079
24	83	1284985079
24	26	1284985079
24	66	1284985079
24	8	1284985079
24	51	1284985079
24	15	1284985079
24	39	1284985079
24	32	1284985079
3	24	1284985093
14	31	1284985196
13	20	1284985204
56	5	1284985211
5	56	1284985246
3	18	1284985287
3	13	1284985287
3	52	1284985287
3	128	1284985287
3	41	1284985287
3	20	1284985287
15	24	1284985296
14	31	1284985338
31	14	1284985356
32	24	1284985379
106	35	1284985390
13	3	1284985493
85	94	1284985776
85	3	1284985803
6	106	1284985804
6	106	1284985823
6	106	1284985841
24	80	1284985898
18	3	1284985949
45	24	1284985981
45	26	1284985981
45	24	1284985981
45	26	1284985981
45	24	1284985981
45	26	1284985981
45	26	1284985981
45	24	1284985981
56	5	1284985986
24	45	1284986025
67	31	1284986220
67	9	1284986239
4	86	1284986295
4	13	1284986295
4	35	1284986295
18	108	1284986467
18	55	1284986467
18	107	1284986467
18	99	1284986467
80	24	1284986584
20	3	1284986667
80	45	1284986705
13	4	1284986936
66	24	1284987323
30	29	1284987741
35	4	1284987768
59	68	1284987776
59	69	1284987776
59	85	1284987776
59	86	1284987776
59	84	1284987776
59	94	1284987776
59	56	1284987776
59	89	1284987776
59	48	1284987776
59	76	1284987776
59	88	1284987776
59	47	1284987776
59	2	1284987776
86	59	1284987776
76	19	1284987881
117	73	1284988585
55	18	1284988588
117	2	1284988602
76	1	1284988729
57	76	1284988895
117	59	1284989255
54	83	1284989292
18	3	1284989407
3	18	1284989410
3	69	1284989540
19	93	1284989625
93	19	1284989713
76	57	1284989904
86	4	1284989907
86	4	1284989934
54	15	1284989965
54	12	1284989965
69	3	1284989984
12	54	1284990006
76	86	1284990149
86	76	1284990149
17	3	1284990366
14	13	1284990413
3	17	1284990723
3	20	1284991069
39	24	1284991228
4	69	1284991465
4	48	1284991465
4	76	1284991465
4	86	1284991465
4	8	1284991465
4	6	1284991465
4	47	1284991465
4	3	1284991465
4	13	1284991465
4	40	1284991465
4	68	1284991465
4	16	1284991465
4	121	1284991465
4	88	1284991465
4	41	1284991465
86	4	1284991478
3	4	1284991495
107	18	1284991495
76	4	1284991499
70	50	1284991606
70	53	1284991606
68	69	1284991614
68	4	1284991624
58	35	1284991693
50	70	1284991883
86	4	1284992023
76	123	1284992292
70	48	1284992566
70	68	1284992566
70	50	1284992568
123	59	1284992679
59	123	1284992765
68	70	1284992938
76	69	1284993070
59	117	1284993103
15	54	1284993198
76	123	1284993375
71	3	1284993442
48	70	1284993599
5	56	1284993613
4	68	1284993778
4	16	1284993778
4	41	1284993778
4	48	1284993778
4	3	1284993778
4	69	1284993778
4	8	1284993778
4	121	1284993778
4	6	1284993778
4	76	1284993778
4	86	1284993778
4	13	1284993778
4	40	1284993778
48	55	1284993951
55	48	1284994057
50	70	1284994803
65	73	1284995907
50	75	1284996110
68	90	1284996181
4	8	1284996193
4	69	1284996193
4	68	1284996193
4	41	1284996193
4	6	1284996193
4	48	1284996193
4	76	1284996193
4	121	1284996193
4	16	1284996193
4	86	1284996193
4	3	1284996193
4	13	1284996193
4	40	1284996193
68	4	1284996205
86	4	1284996244
69	4	1284996501
69	40	1284996501
76	4	1284996568
48	4	1284996733
69	4	1284996759
69	13	1284996759
69	70	1284996759
69	13	1284997555
69	4	1284997555
69	70	1284997555
86	4	1284997668
86	18	1284999567
6	4	1285047147
6	4	1285047208
13	14	1285047687
13	4	1285047699
13	4	1285047722
20	3	1285048490
96	15	1285049751
96	54	1285049751
96	12	1285049751
20	3	1285049968
35	58	1285050290
52	3	1285050842
52	3	1285050960
4	35	1285051074
4	13	1285051074
4	93	1285051075
4	101	1285051075
4	124	1285051075
4	27	1285051075
4	70	1285051098
101	4	1285051107
31	25	1285051506
1	10	1285051514
1	44	1285051514
1	9	1285051514
1	13	1285051514
1	15	1285051514
1	7	1285051514
1	3	1285051514
1	5	1285051514
1	16	1285051514
1	2	1285051514
1	65	1285051514
1	6	1285051514
1	8	1285051514
1	14	1285051514
1	12	1285051514
1	17	1285051514
1	4	1285051514
1	11	1285051514
1	40	1285051514
14	1	1285051567
13	1	1285051678
13	4	1285051685
3	1	1285051726
3	20	1285051774
17	1	1285051780
8	1	1285051807
93	4	1285051816
124	4	1285051846
8	24	1285051865
8	20	1285051883
8	3	1285051888
79	43	1285051912
8	3	1285052040
8	3	1285052126
13	3	1285052131
13	35	1285052131
13	4	1285052131
8	3	1285052144
8	3	1285052241
8	3	1285052248
8	4	1285052258
8	4	1285052301
8	4	1285052310
8	4	1285052335
8	4	1285052352
73	65	1285052390
58	2	1285052409
58	59	1285052409
58	117	1285052409
3	13	1285052504
35	4	1285052626
96	54	1285052655
12	1	1285052904
12	96	1285052919
15	1	1285052926
15	96	1285052927
3	4	1285052941
4	1	1285053029
3	13	1285053042
3	35	1285053042
35	3	1285053225
44	1	1285053238
35	13	1285053241
50	76	1285053249
4	13	1285053284
13	3	1285053369
27	4	1285053377
54	96	1285053548
54	96	1285053548
94	56	1285053640
94	76	1285053640
94	88	1285053640
94	69	1285053640
94	86	1285053640
94	68	1285053640
94	48	1285053640
94	85	1285053640
94	47	1285053640
94	123	1285053640
86	94	1285053641
50	76	1285053704
83	63	1285053804
105	103	1285053946
105	52	1285053946
73	65	1285054013
52	105	1285054033
96	15	1285054259
96	54	1285054259
50	76	1285054266
3	66	1285054419
3	67	1285054419
3	8	1285054419
3	13	1285054419
3	40	1285054419
3	68	1285054419
3	4	1285054419
3	35	1285054419
3	69	1285054419
3	85	1285054419
3	17	1285054419
35	3	1285054504
50	76	1285054535
66	9	1285054629
11	1	1285054677
51	24	1285054691
16	1	1285054795
4	3	1285054848
51	3	1285054917
70	50	1285054939
17	3	1285054945
54	96	1285054954
51	3	1285054990
70	4	1285055063
51	3	1285055098
51	3	1285055143
51	60	1285055200
51	60	1285055210
128	3	1285055255
51	3	1285055262
63	83	1285055277
13	3	1285055285
54	56	1285055435
103	105	1285055459
2	58	1285055562
10	7	1285055632
59	58	1285055667
117	58	1285055939
56	54	1285055967
66	45	1285055987
56	54	1285056045
66	3	1285056048
7	10	1285056060
56	94	1285056066
66	115	1285056164
66	115	1285056164
66	115	1285056164
7	1	1285056398
11	5	1285056423
66	115	1285056697
65	73	1285056777
65	1	1285056779
56	54	1285057034
66	115	1285057097
15	96	1285057310
67	3	1285057336
3	8	1285057399
3	51	1285057399
3	52	1285057399
3	18	1285057399
3	20	1285057399
3	13	1285057399
3	50	1285057399
3	53	1285057399
3	4	1285057399
3	40	1285057399
3	66	1285057399
14	13	1285057405
54	56	1285057407
54	56	1285057415
52	3	1285057422
86	94	1285057430
17	56	1285057643
17	54	1285057643
17	15	1285057643
66	3	1285057688
13	14	1285057713
54	17	1285057717
13	3	1285057718
76	50	1285057750
15	17	1285057769
70	50	1285057800
70	53	1285057800
13	14	1285057854
14	13	1285057867
27	66	1285057892
27	15	1285057892
27	13	1285057892
27	3	1285057892
27	26	1285057892
27	62	1285057892
27	39	1285057892
27	40	1285057892
27	8	1285057892
27	5	1285057892
14	13	1285057894
13	14	1285057896
13	27	1285057911
76	50	1285057942
76	50	1285058074
56	17	1285058083
76	50	1285058087
14	45	1285058094
76	50	1285058097
76	94	1285058124
8	3	1285058134
8	3	1285058156
8	27	1285058163
76	53	1285058227
53	76	1285058227
68	3	1285058231
68	94	1285058257
76	4	1285058300
14	117	1285058347
20	3	1285058406
76	4	1285058446
15	27	1285058468
76	50	1285058498
2	59	1285058586
2	117	1285058586
2	40	1285058586
2	58	1285058586
2	1	1285058588
59	2	1285058661
76	69	1285058674
18	86	1285058805
18	3	1285058821
86	18	1285058827
67	66	1285058923
54	56	1285058952
3	27	1285059012
56	54	1285059166
3	13	1285059204
3	40	1285059204
3	18	1285059204
3	8	1285059204
3	4	1285059204
3	51	1285059204
3	52	1285059204
3	50	1285059204
3	53	1285059204
8	3	1285059317
6	1	1285059429
59	68	1285059723
59	86	1285059723
59	84	1285059723
59	47	1285059723
59	69	1285059723
59	56	1285059723
59	85	1285059723
59	89	1285059723
59	48	1285059723
59	76	1285059723
59	88	1285059723
59	94	1285059723
59	2	1285059723
45	83	1285059987
5	1	1285060009
5	11	1285060009
5	27	1285060103
117	14	1285060247
76	50	1285060267
76	53	1285060267
121	4	1285060477
121	4	1285060559
58	2	1285060657
86	50	1285060900
5	77	1285061007
76	53	1285061478
76	50	1285061478
71	15	1285061641
71	73	1285061641
71	5	1285061641
71	117	1285061641
9	1	1285062677
15	68	1285063097
15	48	1285063097
69	44	1285063163
68	15	1285063184
58	121	1285063535
51	3	1285063900
51	3	1285063929
50	27	1285063996
32	66	1285064297
71	73	1285064340
50	70	1285064482
50	70	1285064519
48	4	1285064632
52	3	1285064869
48	94	1285065207
90	42	1285065221
48	94	1285065222
48	15	1285065235
58	35	1285065266
11	5	1285065613
58	117	1285065630
58	2	1285065630
58	59	1285065630
70	50	1285065673
70	50	1285065681
52	103	1285065820
13	3	1285066057
45	80	1285066463
45	66	1285066463
80	45	1285066690
86	69	1285067022
86	68	1285067022
86	49	1285067022
86	13	1285067022
86	56	1285067022
86	85	1285067022
86	48	1285067022
86	89	1285067022
86	82	1285067022
86	70	1285067022
42	90	1285067034
39	27	1285067049
59	58	1285067085
103	52	1285067230
77	5	1285067598
77	5	1285067742
117	13	1285068439
4	41	1285068712
4	13	1285068712
4	8	1285068712
4	3	1285068712
3	4	1285068792
4	3	1285068812
4	3	1285068816
13	35	1285068903
117	58	1285068996
117	2	1285069002
35	106	1285069150
35	58	1285069153
1	6	1285069443
13	35	1285069537
69	68	1285069634
13	4	1285069755
35	13	1285069910
50	76	1285070024
76	50	1285070113
117	66	1285070133
85	94	1285070277
85	3	1285070303
50	76	1285070335
50	76	1285070529
50	53	1285070529
53	50	1285070529
48	68	1285070582
106	35	1285070652
117	66	1285070718
48	50	1285070779
50	48	1285071006
50	3	1285071006
21	70	1285071387
83	63	1285071509
70	21	1285071565
70	50	1285071723
71	73	1285071748
56	54	1285071773
56	96	1285071773
56	15	1285071773
121	58	1285071786
3	50	1285071867
6	106	1285071869
76	50	1285071884
48	68	1285072103
50	76	1285072159
14	77	1285072162
96	56	1285072182
77	14	1285072189
18	3	1285072231
76	50	1285072234
68	4	1285072237
68	48	1285072265
76	50	1285072303
6	1	1285072326
3	53	1285072380
3	50	1285072380
3	13	1285072380
3	35	1285072380
3	18	1285072380
50	76	1285072407
15	56	1285072454
13	3	1285072459
4	76	1285072499
76	69	1285072506
76	4	1285072513
77	14	1285072524
4	76	1285072611
13	14	1285072612
14	13	1285072656
76	4	1285072658
76	50	1285072665
4	13	1285072677
54	56	1285072720
76	50	1285072723
124	40	1285072731
68	48	1285072794
6	106	1285072851
14	13	1285072872
13	14	1285072874
13	14	1285072890
14	13	1285072898
13	4	1285072900
76	101	1285073207
6	106	1285073245
10	1	1285073272
10	7	1285073351
5	11	1285073422
7	10	1285073428
68	13	1285073577
14	13	1285073844
76	50	1285073868
76	53	1285073868
6	106	1285073876
50	76	1285073996
50	53	1285073996
8	4	1285074015
69	76	1285074047
76	50	1285074062
63	83	1285074132
76	50	1285074313
77	66	1285074347
50	76	1285074444
76	50	1285074476
68	48	1285074631
13	14	1285074815
50	70	1285074897
50	82	1285074897
50	49	1285074897
13	14	1285074956
14	13	1285075012
4	69	1285075054
14	13	1285075065
13	14	1285075088
13	14	1285075131
14	13	1285075200
76	50	1285075238
14	13	1285075350
69	4	1285075403
13	14	1285075417
13	14	1285075468
27	50	1285075542
14	13	1285075617
14	13	1285075620
13	14	1285075663
13	14	1285075752
70	50	1285075795
14	13	1285075808
14	13	1285076008
48	68	1285076027
10	21	1285076046
68	48	1285076064
21	10	1285076141
1	59	1285076282
9	67	1285076399
9	66	1285076399
68	48	1285076462
66	9	1285076518
4	69	1285076700
13	14	1285076831
13	14	1285076847
69	4	1285076850
69	4	1285076863
59	1	1285076929
29	23	1285077063
29	45	1285077063
45	29	1285077081
1	48	1285077156
45	98	1285077732
98	45	1285077772
65	7	1285077807
23	29	1285077890
23	29	1285077941
7	65	1285077949
29	23	1285078269
67	80	1285078516
67	9	1285078535
48	1	1285078668
9	67	1285078672
9	66	1285078672
9	44	1285078672
9	59	1285078672
9	14	1285078672
67	9	1285078684
21	56	1285078795
66	9	1285078806
7	65	1285078834
21	86	1285078870
56	21	1285078929
21	86	1285078956
59	9	1285078956
9	67	1285078999
9	66	1285078999
9	44	1285078999
21	86	1285079024
66	9	1285079026
86	21	1285079098
86	21	1285079412
86	21	1285079515
81	85	1285079757
81	55	1285079757
85	81	1285079788
67	9	1285079867
120	54	1285079912
67	80	1285080030
106	117	1285080052
106	73	1285080052
69	40	1285080122
69	13	1285080122
69	3	1285080122
69	4	1285080122
4	69	1285080621
4	86	1285080621
4	13	1285080621
4	40	1285080621
4	3	1285080621
61	14	1285080708
54	120	1285080900
4	69	1285081873
69	4	1285081997
54	96	1285082533
69	4	1285083374
76	69	1285083437
69	53	1285084113
53	69	1285084113
86	69	1285084682
